url,Picture URL,Brand,Product Name,Model,Price in India,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Launched,Front camera,Screen size (inches),Touchscreen,Rear camera,Wi-Fi,Internal storage,Bluetooth,Resolution,Operating system,Expandable storage,Accelerometer,Processor,GPS,Ambient light sensor,Gyroscope,Removable battery,RAM,Compass/ Magnetometer,Proximity sensor,Barometer,Wi-Fi Direct,FM,USB OTG,Headphones,NFC,Temperature sensor,Infrared,Mobile High-Definition Link (MHL),Expandable storage type,Processor make,Wi-Fi standards supported,Weight (g),Dimensions (mm),Battery capacity (mAh),Expandable storage up to (GB),Bluetooth version,Colours,Number of SIMs,Rear Flash,3G,4G/ LTE,Supports 4G in India (Band 40),Pixels per inch (PPI),GSM/CDMA,SIM Type,Form factor,Sim 2 3G,other_info
https://gadgets.ndtv.com/apple-ipad-mini-3-wi-fi-cellular-2067,https://drop.ndtv.com/TECH/product_database/images/10172014124421AM_635_apple_ipad_mini_3_wifi_cellular_apple.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad Mini 3 Tablet (128GB, 7.9 inches, Wifi, Space Grey)",iPad mini 3 Wi-Fi + Cellular,"₹ 37,900",16,38,0,6,6,50,October 2014,1.2-megapixel,7.90,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 8.1,No,Yes,one-core,No,Yes,Yes,No,,Yes,No,No,No,No,No,3.5mm,No,No,No,No,,Apple A7,802.11 a/b/g/n,341.00,200.00 x 134.70 x 7.50,,,4.00,"Silver, Gold, Space Gray",1,No,Yes,No,No,326,GSM,Nano-SIM,,,{}
https://gadgets.ndtv.com/apple-ipad-mini-3-wi-fi-cellular-2067,https://drop.ndtv.com/TECH/product_database/images/10172014124421AM_635_apple_ipad_mini_3_wifi_cellular_apple.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad Mini 3 Tablet (64GB, 7.9 inches, Wifi, Space Grey)",iPad mini 3 Wi-Fi + Cellular,"₹ 35,900",16,38,0,6,6,50,October 2014,1.2-megapixel,7.90,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 8.1,No,Yes,one-core,No,Yes,Yes,No,,Yes,No,No,No,No,No,3.5mm,No,No,No,No,,Apple A7,802.11 a/b/g/n,341.00,200.00 x 134.70 x 7.50,,,4.00,"Silver, Gold, Space Gray",1,No,Yes,No,No,326,GSM,Nano-SIM,,,{}
https://gadgets.ndtv.com/dell-venue-8-1527,https://drop.ndtv.com/TECH/product_database/images/414201444918PM_635_dell_venue_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Dell,,Venue 8,,,0,0,0,0,0,January 2014,2-megapixel,8.00,No,5-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 4.2,Yes,Yes,2GHz dual-core,Yes,No,No,No,2GB,Yes,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,Intel Atom,802.11 b/g/n,292.00,130.00 x 212.00 x 9.80,4100,32,4.00,,1,No,Yes,No,No,189,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/huawei-mediapad-t3-4118,https://drop.ndtv.com/TECH/product_database/images/4192017114535AM_635_huawei_mediapad_t3.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,"Huawei MediaPad T3 Tablet (32GB, 8 inches, WiFi + 4G, Luxurious Gold)",MediaPad T3,"₹ 11,999",927,10,5,9,28,48,April 2017,2-megapixel,8.00,No,5-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 7.0,No,Yes,1.4GHz quad-core,Yes,Yes,Yes,No,2GB,No,Yes,No,No,No,Yes,3.5mm,No,No,No,No,,Qualcomm Snapdragon 425,802.11 a/b/g/n,350.00,211.07 x 124.65 x 7.95,4800,,,"Space Gray, Luxurious Gold",1,,Yes,Yes,No,,GSM,Micro-SIM,,,{'Skin': 'EMUI 5.1'}
https://gadgets.ndtv.com/samsung-galaxy-tab-a-8-lte-2513,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Tab A SM-T355 Tablet (16GB, 8 inches, Wifi & 4G, White)",Galaxy Tab A 8 LTE,"₹ 16,900",178,12,3,7,22,56,30th September 2015,2-megapixel,8.00,No,5-megapixel,Yes,16GB,Yes,1024x768 pixels,Android,Yes,No,1.2GHz quad-core,Yes,Yes,No,No,2GB,Yes,Yes,No,No,Yes,Yes,3.5mm,No,No,No,No,microSD,,802.11 b/g/n,,,4200,128,,Gold,1,,Yes,No,No,,GSM,Regular,,,"{'Skin': 'TouchWiz UI', 'Thickness': '7.5'}"
https://gadgets.ndtv.com/lenovo-yoga-tablet-10-3g-1482,https://drop.ndtv.com/TECH/product_database/images/492014125815PM_635_lenovo_yoga_tablet_10.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,,Yoga Tablet 10 (3G),,,0,0,0,0,0,November 2013,1.6-megapixel,10.10,No,5-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 4.2,Yes,Yes,1.2GHz quad-core,Yes,No,No,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,MediaTek,802.11 b/g/n,610.00,180.00 x 261.00 x 8.10,9000,64,4.00,,1,No,Yes,No,No,149,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/apple-ipad-mini-3-wi-fi-cellular-2067,https://drop.ndtv.com/TECH/product_database/images/10172014124421AM_635_apple_ipad_mini_3_wifi_cellular_apple.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad Mini 3 Tablet (128GB, 7.9 inches, 4G & Wifi, Gold)",iPad mini 3 Wi-Fi + Cellular,"₹ 44,900",16,38,0,6,6,50,October 2014,1.2-megapixel,7.90,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 8.1,No,Yes,one-core,No,Yes,Yes,No,,Yes,No,No,No,No,No,3.5mm,No,No,No,No,,Apple A7,802.11 a/b/g/n,341.00,200.00 x 134.70 x 7.50,,,4.00,"Silver, Gold, Space Gray",1,No,Yes,No,No,326,GSM,Nano-SIM,,,{}
https://gadgets.ndtv.com/asus-google-nexus-7-3g-1479,https://drop.ndtv.com/TECH/product_database/images/48201480235PM_635_google_nexus_7_2012.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,"Asus Google Nexus 7 K0008 Tablet (32GB, 7 Inches, WI-FI, Black)",Google Nexus 7 3G,"₹ 18,999","1,246",6,2,4,22,65,October 2012,1.2-megapixel,7.00,No,No,Yes,16GB,Yes,1280x800 pixels,Android 4.1,No,Yes,1.2GHz quad-core,Yes,No,Yes,No,1GB,Yes,Yes,No,No,No,No,3.5mm,No,No,No,No,,Nvidia Tegra 3,802.11 b/g/n,347.00,120.00 x 198.50 x 10.50,4325,,3.00,,1,,Yes,No,No,216,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/samsung-galaxy-tab-s3-lte-4028,https://drop.ndtv.com/TECH/product_database/images/227201724553AM_635_samsung_galaxy_tab_s3_front.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Tab S3 SM-T825NZKAINS Tablet (32GB, 9.7 Inches, WI-FI, Silver)",Galaxy Tab S3 (LTE),"₹ 47,900",143,12,3,9,15,62,February 2017,5-megapixel,9.70,No,13-megapixel,Yes,32GB,Yes,2048x1536 pixels,Android 7.0,Yes,Yes,1.6GHz quad-core,Yes,Yes,Yes,No,4GB,No,No,No,No,No,No,,No,No,No,No,microSD,Qualcomm Snapdragon 820,802.11 a/b/g/n/ac,434.00,237.30 x 169.00 x 6.00,6000,256,4.20,,1,Yes,No,No,No,,,,,,{}
https://gadgets.ndtv.com/samsung-galaxy-tab3-211-1403,https://drop.ndtv.com/TECH/product_database/images/43201415853PM_635_samsung_galaxy_tab_3_211.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Tab 3 SM-T211 Tablet (8GB, 7 Inches, WI-FI, Midnight Black)",Galaxy Tab3 211,"₹ 10,990",523,19,9,11,28,33,April 2013,1.3-megapixel,7.00,No,3-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 4.1,No,Yes,1.2GHz one-core,Yes,Yes,No,No,1GB,Yes,Yes,No,Yes,No,No,3.5mm,No,No,No,No,microSD,,,304.00,188.00 x 111.10 x 9.90,4000,64,,,1,,Yes,No,No,169,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/samsung-galaxy-tab3-211-1403,https://drop.ndtv.com/TECH/product_database/images/43201415853PM_635_samsung_galaxy_tab_3_211.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Tab 3 SM-T211 Tablet (8GB, 7 Inches, WI-FI, White)",Galaxy Tab3 211,"₹ 9,890",523,19,9,11,28,33,April 2013,1.3-megapixel,7.00,No,3-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 4.1,No,Yes,1.2GHz one-core,Yes,Yes,No,No,1GB,Yes,Yes,No,Yes,No,No,3.5mm,No,No,No,No,microSD,,,304.00,188.00 x 111.10 x 9.90,4000,64,,,1,,Yes,No,No,169,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/asus-zenpad-10-z300cg-2677,https://cdn.gadgets360.com/content/assets/products/asus-zenpad-10-z300cg-2677_960X480_1433166652.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,,ZenPad 10 (Z300CG),,,0,0,0,0,0,June 2015,0.3-megapixel,10.10,No,2-megapixel,Yes,8GB,Yes,1280x800 pixels,Android 5.0,Yes,Yes,1.2GHz quad-core,Yes,Yes,No,No,1GB,Yes,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,Intel Atom x3-C3230,802.11 b/g/n,510.00,251.60 x 172.00 x 7.90,,64,4.00,"Black, White, Aurora Metallic",1,,Yes,No,No,,GSM,Micro-SIM,,,{'Skin': 'Lollipop'}
https://gadgets.ndtv.com/samsung-galaxy-tab-s3-lte-4028,https://drop.ndtv.com/TECH/product_database/images/227201724553AM_635_samsung_galaxy_tab_s3_front.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,"Samsung Galaxy Tab S3 SM-T825NZKAINS Tablet (32GB, 9.7 Inches, WI-FI, Black)",Galaxy Tab S3 (LTE),"₹ 47,990",143,12,3,9,15,62,February 2017,5-megapixel,9.70,No,13-megapixel,Yes,32GB,Yes,2048x1536 pixels,Android 7.0,Yes,Yes,1.6GHz quad-core,Yes,Yes,Yes,No,4GB,No,No,No,No,No,No,,No,No,No,No,microSD,Qualcomm Snapdragon 820,802.11 a/b/g/n/ac,434.00,237.30 x 169.00 x 6.00,6000,256,4.20,,1,Yes,No,No,No,,,,,,{}
https://gadgets.ndtv.com/samsung-galaxy-tab4-8-0-lte-1446,https://drop.ndtv.com/TECH/product_database/images/422014114726AM_635_samsung_galaxy_tab4_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,Galaxy Tab4 8.0 LTE,,,0,0,0,0,0,April 2014,1.3-megapixel,8.00,No,3-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 4.4,Yes,Yes,1.2GHz quad-core,Yes,Yes,No,No,1.5GB,No,Yes,No,No,No,No,3.5mm,Yes,No,No,No,microSD,,802.11 a/b/g/n,320.00,210.00 x 124.00 x 7.95,4450,64,4.00,"Black, White",1,No,Yes,No,No,,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/apple-ipad-3rd-generation-wi-fi-cellular-1414,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 3 Tablet (64GB, 9.7 inches, Wifi, Black)",iPad 3rd generation Wi-Fi + Cellular,"₹ 34,999",35,9,20,14,20,37,March 2012,0.3-megapixel,9.70,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 5.1,No,Yes,1GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662.00,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 3'}
https://gadgets.ndtv.com/apple-ipad-4th-generation-wi-fi-cellular-1416,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 4 Tablet (64GB, 9.7 inches, Wifi, Black)",iPad 4th generation Wi-Fi + Cellular,"₹ 43,022",246,7,3,3,17,70,October 2012,1.2-megapixel,9.70,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 6,No,Yes,1.4GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662.00,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 4'}
https://gadgets.ndtv.com/samsung-galaxy-tab-a-10-1-2016-lte-3493,https://drop.ndtv.com/TECH/product_database/images/5112016113258AM_635_samsung_galaxy_tab_a_10.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,Galaxy Tab A 10.1 (2016) LTE,,,0,0,0,0,100,May 2016,2-megapixel,10.10,No,8-megapixel,Yes,16GB,Yes,1920x1200 pixels,Android 6.0,Yes,Yes,1.6GHz octa-core,Yes,Yes,No,No,2GB,No,Yes,No,No,Yes,Yes,3.5mm,No,No,No,No,microSD,,802.11 a/b/g/n/ac,525.00,155.30 x 254.20 x 8.20,7300,200,4.20,"Black, White",1,Yes,Yes,Yes,Yes,,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/datawind-ubislate-7c-edge-1514,https://drop.ndtv.com/TECH/product_database/images/412201432021PM_635_ubislate_7_c_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Datawind,"Datawind Ubislate 7C-Plus Tablet (4GB, 7 Inches, WI-FI, Black)",Ubislate 7C+ Edge,"₹ 3,090",13,69,0,0,8,23,May 2012,0.3-megapixel,7.00,No,No,Yes,4GB,No,800x400 pixels,Android 4.0,Yes,Yes,1GHz one-core,No,No,No,No,512MB,No,No,No,No,No,No,3.5mm,No,No,No,No,microSD,Cortex-A8,802.11 b/g/n,,,3200,32,,,1,,No,No,No,,GSM,Regular,,,{'Alternate names': 'Aakash 3'}
https://gadgets.ndtv.com/iball-slide-avonte-7-3045,https://drop.ndtv.com/TECH/product_database/images/1019201550109PM_635_iball_slide_avonte_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iBall,,Slide Avonte 7,,,0,0,0,0,0,October 2015,No,7.00,No,13-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 4.4,Yes,Yes,1.3GHz quad-core,Yes,Yes,Yes,Yes,1GB,No,Yes,No,No,Yes,No,,No,No,No,No,microSD,,,,,2800,32,,"Black, White",2,LED,,,,,,,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'No', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}"
https://gadgets.ndtv.com/lg-g-pad-8-0-lte-1856,https://drop.ndtv.com/TECH/product_database/images/814201460616PM_635_lg_g_pad_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,LG,,G Pad 8.0 LTE,,,0,0,0,0,0,August 2014,1.3-megapixel,8.00,No,5-megapixel,Yes,16GB,Yes,800x1280 pixels,Android 4.4,Yes,Yes,1.2GHz quad-core,Yes,Yes,Yes,No,1GB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,,802.11 b/g/n,344.00,210.80 x 124.20 x 9.90,4200,32,4.00,"Blue, Orange, Black, White",1,Yes,Yes,Yes,No,,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/honor-t1-7-0-3589,https://drop.ndtv.com/TECH/product_database/images/622201614832PM_635_honor_t1_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Honor,,T1 7.0,,,0,0,0,0,0,June 2016,2-megapixel,7.00,No,2-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 4.4,Yes,Yes,1.2GHz quad-core,Yes,Yes,Yes,No,1GB,No,Yes,No,No,Yes,Yes,3.5mm,No,No,No,No,microSD,Spreadtrum SC7731G,,278.00,191.80 x 107.00 x 8.50,4100,32,,Silver,1,,Yes,No,No,169,GSM,Micro-SIM,,,{'Skin': 'Emotion UI 3.0'}
https://gadgets.ndtv.com/pantel-penta-t-pad-ws802q-3g-3010,https://drop.ndtv.com/TECH/product_database/images/106201550835PM_635_pantel_penta_ws802q_3g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Pantel,,Penta T-Pad WS802Q 3G,,,0,0,0,0,0,October 2015,5-megapixel,8.00,No,8-megapixel,No,8GB,No,1280x800 pixels,Android 4.4.2,Yes,No,1.3GHz quad-core,No,Yes,Yes,No,1GB,No,Yes,No,No,No,Yes,,No,No,No,No,microSD,,,,,4000,32,,White,2,LED,,,,,,,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}"
https://gadgets.ndtv.com/samsung-galaxy-tab-a-8-0-2017-4396,https://drop.ndtv.com/TECH/product_database/images/98201762202PM_635_samsung_galaxy_tab_a_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,Galaxy Tab A 8.0 (2017),,,0,0,0,100,0,September 2017,5-megapixel,8.00,No,8-megapixel,Yes,16GB,Yes,800x1280 pixels,Android 7.1,Yes,Yes,1.4GHz quad-core,Yes,No,No,No,2GB,No,No,No,Yes,No,No,3.5mm,No,No,No,No,microSD,,802.11 a/b/g/n,364.00,212.10 x 124.10 x 8.90,5000,256,4.20,Black,1,Yes,Yes,Yes,No,,GSM,Nano-SIM,,,{}
https://gadgets.ndtv.com/iball-silde-3g-6095-d20-2046,https://drop.ndtv.com/TECH/product_database/images/109201451052PM_635_iball_silde_3g_6095_d20.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iBall,"iBall Slide 6095-D20 Tablet (8GB, 6.95 Inches, WI-FI, Coffee Gray)",Silde 3G 6095-D20,"₹ 3,999",169,14,9,15,29,33,October 2014,0.3-megapixel,6.95,No,2-megapixel,Yes,8GB,Yes,,Android 4.4,Yes,Yes,1.3GHz dual-core,Yes,Yes,No,No,1GB,No,Yes,No,Yes,Yes,No,3.5mm,No,No,No,No,microSD,,,,,2600,32,,,2,LED,,,,,,,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No'}"
https://gadgets.ndtv.com/asus-google-nexus-7-2013-3g-1467,https://drop.ndtv.com/TECH/product_database/images/47201470222PM_635_nexus_7_2013.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,,Google Nexus 7 (2013) 3G,,,0,0,0,0,0,July 2013,1.2-megapixel,7.02,No,5-megapixel,Yes,16GB,Yes,1920x1200 pixels,Android 4.3,No,Yes,1.5GHz quad-core,Yes,Yes,Yes,No,2GB,Yes,No,No,No,No,No,3.5mm,Yes,No,No,No,,Qualcomm Snapdragon,802.11 a/b/g/n,299.00,114.00 x 200.00 x 8.65,3950,,4.00,Black,1,No,Yes,No,No,323,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/asus-zenpad-z10-3817,https://drop.ndtv.com/TECH/product_database/images/1072016124230PM_635_asus_zenpad_10_db.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,,ZenPad Z10,,,0,0,0,100,0,October 2016,5-megapixel,9.70,No,8-megapixel,Yes,32GB,Yes,2048x1536 pixels,Android 6.0.1,Yes,Yes,hexa-core,Yes,Yes,Yes,No,3GB,No,Yes,No,No,No,Yes,3.5mm,No,No,No,No,microSD,Qualcomm Snapdragon 650,802.11 ac,490.00,,7800,128,4.10,,1,,Yes,Yes,No,264,GSM,,,,"{'Skin': 'ZenUI', 'Alternate names': 'ZT500KL'}"
https://gadgets.ndtv.com/lenovo-s6000-1472,https://drop.ndtv.com/TECH/product_database/images/48201443940PM_635_lenovo_s_6000.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,,S6000,,,0,0,0,0,0,August 2013,0.3-megapixel,10.10,No,5-megapixel,Yes,16GB,Yes,1280x800 pixels,Android 4.2,Yes,Yes,1.2GHz quad-core,No,Yes,No,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,MediaTek,802.11 b/g/n,560.00,180.00 x 259.00 x 8.60,6350,64,4.00,,1,No,Yes,No,No,,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/microsoft-surface-2-4g-lte-1502,https://drop.ndtv.com/TECH/product_database/images/410201480915PM_635_microsoft_surface_2_4g_lte.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Microsoft,,Surface 2 (4G LTE),,,0,0,0,0,0,March 2014,3.5-megapixel,10.60,No,5-megapixel,Yes,32GB,Yes,1920x1080 pixels,Windows RT 8.1,Yes,Yes,1.7GHz quad-core,Yes,Yes,Yes,No,2GB,Yes,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,NVIDIA Tegra 4,802.11 a/b/g/n,907.00,172.00 x 274.60 x 9.30,,64,4.00,,1,No,Yes,No,No,208,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/lava-e-tab-connect-1533,https://drop.ndtv.com/TECH/product_database/images/414201475344PM_635_lava_etab_connect.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,,E-Tab Connect,,3,0,0,0,0,100,March 2013,0.3-megapixel,7.00,No,2-megapixel,Yes,4GB,Yes,800x480 pixels,Android 4.0,Yes,No,1GHz one-core,Yes,No,No,No,512MB,No,No,No,No,No,No,3.5mm,No,No,No,No,microSD,Qualcomm,802.11 b/g,,122.60 x 194.00 x 10.00,3000,32,3.00,,1,No,Yes,No,No,,GSM,Regular,,,{}
https://gadgets.ndtv.com/alcatel-onetouch-pixi-3-8-3g-3194,https://drop.ndtv.com/TECH/product_database/images/14201642828PM_635_alcatel_onetouch_pixi_3_8_inch.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,,OneTouch Pixi 3 (8) 3G,,,0,0,0,0,0,March 2015,0.3-megapixel,8.00,No,2-megapixel,Yes,4GB,Yes,800x1280 pixels,Android 4.4,Yes,Yes,1.3GHz dual-core,Yes,No,No,No,1GB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,MediaTek MT8312,802.11 b/g/n,335.00,209.00 x 124.50 x 9.20,3240,32,4.00,"White, Black",1,,Yes,No,No,,GSM,Regular,,,{}
https://gadgets.ndtv.com/acer-iconia-w4-3g-1578,https://drop.ndtv.com/TECH/product_database/images/512014113910AM_635_acer_iconia_w4_3g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,,Iconia W4 3G,,,0,0,0,0,0,May 2014,2-megapixel,8.00,No,5-megapixel,Yes,64GB,Yes,1280x800 pixels,Windows 8.1,Yes,Yes,1.8GHz quad-core,Yes,Yes,No,No,2GB,No,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,Intel Atom Z3740 Bay Trail T,802.11 a/b/g/n,425.00,134.00 x 218.00 x 10.80,4960,32,4.00,,1,No,Yes,No,No,,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/samsung-galaxy-tab-s-8-4-lte-1690,https://drop.ndtv.com/TECH/product_database/images/6132014124024PM_635_samsung_galaxy_tab_s_8_4_lte.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Samsung,,Galaxy Tab S 8.4 LTE,,,0,0,100,0,0,July 2014,2.1-megapixel,8.40,No,8-megapixel,Yes,16GB,Yes,2560x1600 pixels,Android 4.4,Yes,Yes,2.3GHz octa-core,Yes,Yes,Yes,No,3GB,Yes,No,No,Yes,No,No,3.5mm,No,No,Yes,No,microSD,Qualcomm Snapdragon 800,802.11 a/b/g/n/ac,298.00,125.60 x 212.80 x 6.60,4900,128,4.00,,1,LED,Yes,No,No,,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/huawei-mediapad-m2-10-0-lte-3207,https://drop.ndtv.com/TECH/product_database/images/16201621522PM_635_huawei_mediapad_10.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Huawei,,MediaPad M2 10.0 LTE,,,0,0,0,0,0,January 2016,5-megapixel,10.10,No,13-megapixel,Yes,16GB,No,1200x1920 pixels,Android 5.1,Yes,Yes,2GHz octa-core,Yes,Yes,Yes,No,2GB,No,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,Kirin 930,,500.00,239.80 x 172.70 x 7.30,6660,128,,"Gold, Silver",1,LED,Yes,Yes,Yes,,GSM,Micro-SIM,,,{'Skin': 'Emotion UI 3.1'}
https://gadgets.ndtv.com/lava-ivorys-4g-3527,https://drop.ndtv.com/TECH/product_database/images/527201623114PM_635_lava_ivory_s_4g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lava,"LAVA Ivory S Tablet (16GB, 7 Inches, WI-FI, Black & Blue)",IvoryS 4G,"₹ 4,999",,0,0,0,100,0,May 2016,3.2-megapixel,7.00,No,5-megapixel,Yes,16GB,Yes,800x1280 pixels,,Yes,No,1GHz quad-core,No,No,No,No,1GB,No,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,802.11 b/g/n,,,3000,32,,,2,Yes,,,,,,,,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'Yes', 'Sim 2 4G/ LTE': 'No'}"
https://gadgets.ndtv.com/iball-slide-cuddle-4g-3192,https://drop.ndtv.com/TECH/product_database/images/14201623623PM_635_iball_slide_cuddle_4g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,iBall,,Slide Cuddle 4G,,,0,0,0,0,0,January 2016,5-megapixel,6.95,No,8-megapixel,Yes,16GB,Yes,600x1024 pixels,Android 5.1,Yes,Yes,1GHz quad-core,Yes,Yes,Yes,No,2GB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,,,,,2800,32,,,2,LED,,,,,,,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'Yes', 'Sim 2 4G/ LTE': 'Yes', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Micro-SIM'}"
